Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,Category,PR_Category,,,
8542,guibot-0.50.1,1,0.000035,0,0.814779158,H,T,,,
8543,hungarian-loss-1.0.0,1,0.000035,0,0.847646012,H,T,,,
8544,heyexreader-0.1.3,2,0.000035,0,0.836447027,H,T,,,
8545,herepyhive-0.6.2,2,0.000035,0,0.747261166,M,T,,,
8546,hugging-quik-0.0.1,9,0.000035,0,0.831845347,H,T,,,
8547,bump2version-1.0.1,1,0.000038,0.00046,0.598377639,M,T,,,
8548,codecov-2.1.13,3,0.000038,0.00046,0.729108864,M,T,,,
8549,transformers-4.16.2,11,0.000038,0.00046,0.51401099,M,T,,,
8550,git-submodule-updater-0.0.1,4,0.000035,0,0.831822678,H,T,,,
8551,graphchem-2.1.1,3,0.000035,0,0.694883781,M,T,,,
8552,rdkit-pypi-2022.9.5,3,0.000045,0.00046,0.797545425,H,T,,,
8553,gp-emulator-1.6.10,2,0.000035,0,0.69983964,M,T,,,
8554,glyf-0.0.1,2,0.000035,0,0.711056305,M,T,,,
8555,gradient-sdk-0.0.4,3,0.000035,0,0.794349149,H,T,,,
8556,hyperopt-0.1.2,8,0.000045,0.00046,0.671641247,M,T,,,
8557,hsslms-0.1.2,1,0.000035,0,0.711004138,M,T,,,
8558,hologram-0.0.16,2,0.000035,0,0.644190876,M,T,,,
8559,huaweicloudsdkga-3.1.36,1,0.000035,0,0.805097157,H,T,,,
8560,hlucb-0.1.4,1,0.000035,0,0.831808606,H,T,,,
8561,helpyfuncs-0.0.1,1,0.000035,0,0.684139965,M,T,,,
8562,hyfetch-1.4.8,2,0.000035,0,0.522512597,M,T,,,
8563,httpx-ws-0.3.1,4,0.000035,0,0.691438637,M,T,,,
8564,htmldammit-0.1.1,2,0.000035,0,0.831810353,H,T,,,
8565,greentasks-2.0.post2,1,0.000035,0,0.671641247,M,T,,,
8566,gravipy-0.2.0,1,0.000035,0,0.968302864,H,T,,,
8567,groundwork-django-0.2.0,3,0.000035,0,0.683619453,M,T,,,
8568,djangorestframework-camel-case-1.4.2,1,0.000045,0.00046,0.753477442,H,T,,,
8569,djangorestframework-dataclasses-1.2.0,3,0.000045,0.00046,0.67500072,M,T,,,
8570,glue-astronomy-0.7.0,6,0.000035,0,0.778361984,H,T,,,
8571,specreduce-1.3.0,6,0.00004,0.00046,0.69173501,M,T,,,
8572,specutils-1.10.0,10,0.00005,0.00139,0.643467842,M,T,,,
8573,photutils-1.7.0,4,0.000047,0.00094,0.717416842,M,T,,,
8574,synphot-1.2.0,6,0.000049,0.00142,0.671641247,M,T,,,
8575,ndcube-2.1.1,4,0.000041,0.00052,0.748362778,M,T,,,
8576,hldb-0.5.2,8,0.000035,0,0.831705566,H,T,,,
8577,cx-oracle-8.3.0,1,0.000039,0.00046,0.613588415,M,T,,,
8578,hapic-apispec-0.37.0,1,0.000035,0,0.749688883,M,T,,,
8579,hat-doit-0.12.5,13,0.000035,0,0.67515515,M,T,,,
8580,doit-0.36.0,3,0.000037,0.00046,0.721281804,M,T,,,
8581,furo-2023.3.27,5,0.000037,0.00046,0.609136717,M,T,,,
8582,pytest-timeout-2.1.0,2,0.000037,0.00046,0.749018432,M,T,,,
8583,sphinx-basic-ng-1.0.0b1,2,0.000043,0.00048,0.671641247,M,T,,,
8584,hanlab-0.1.2,4,0.000035,0,0.695185165,M,T,,,
8585,dnplab-2.1.2,5,0.000042,0.00046,0.648776521,M,T,,,
8586,graphql-authz-0.1.2,1,0.000035,0,0.831809393,H,T,,,
8587,casbin-1.9.3,3,0.000065,0.00046,0.731365419,M,T,,,
8588,hsp-0.1.0,2,0.000035,0,0.71032721,M,T,,,
8589,guildwatcher-2.0.0,3,0.000035,0,0.831584185,H,T,,,
8590,tibia-py-5.6.0,6,0.000045,0.00046,0.733951917,M,T,,,
8591,go-3-data-model-1.0.2,1,0.000035,0,0.700245159,M,T,,,
8592,hedgehog-utils-0.6.0,1,0.000035,0,0.831445443,H,T,,,
8593,graph-kmer-index-0.0.26,11,0.000035,0,0.697946799,M,T,,,
8594,html-testrunner-1.2.1,1,0.000035,0,0.804664952,H,T,,,
8595,h2o-pysparkling-2-1-3.32.1.7-1,4,0.000035,0,0.671641247,M,T,,,
8596,gooseslurm-0.12.4,4,0.000035,0,0.830220881,H,T,,,
8597,goechargerv2-0.2.2,1,0.000035,0,0.699919907,M,T,,,
8598,hic2cool-0.8.3,5,0.000035,0,0.810840243,H,T,,,
8599,hackerforms-0.22.0,3,0.000035,0,0.639133534,M,T,,,
8600,aac-metrics-0.4.1,5,0.000035,0,0.695587833,M,T,,,
8601,gsicrawler-0.2.0,16,0.000035,0,0.810615289,H,T,,,
8602,celery-4.1.1,6,0.000052,0.00139,0.586074,M,T,,,
8603,flower-0.9.3,5,0.000037,0.00046,0.543484244,M,T,,,
8604,newsapi-python-0.2.7,2,0.000037,0.00046,0.766751367,H,T,,,
8605,newspaper3k-0.2.8,14,0.000037,0.00046,0.718891467,M,T,,,
8606,nytimesarticle-0.1.0,2,0.000037,0.00046,0.831866992,H,T,,,
8607,billiard-3.5.0.5,2,0.000069,0.00103,0.842443724,H,T,,,
8608,tornado-5.1.1,1,0.000043,0.00048,0.551278058,M,T,,,
8609,feedfinder2-0.0.4,4,0.000037,0.00048,0.799728241,H,T,,,
8610,jieba3k-0.35.1,1,0.000037,0.00048,0.671641247,M,T,,,
8611,tinysegmenter-0.3,1,0.000037,0.00048,0.738770257,M,T,,,
8612,graphplot-0.0.10,2,0.000035,0,0.847495408,H,T,,,
8613,heregeocoder-0.10,1,0.000035,0,0.820892237,H,T,,,
8614,hexicapi-1.0.731,3,0.000035,0,0.847190772,H,T,,,
8615,glin-0.0.3,3,0.000035,0,0.832023483,H,T,,,
8616,hypothesislegacysupport-3.4.2,1,0.000035,0,0.655098953,M,T,,,
8617,hypothesis-3.4.2,1,0.000065,0.00046,0.478982695,L,T,,,
8618,aab-0.1.4,3,0.000035,0,0.684949027,M,T,,,
8619,hendrix-4.0.0,8,0.000035,0,0.791046907,H,T,,,
8620,pychalk-2.0.1,2,0.000039,0.00046,0.81332846,H,T,,,
8621,graphene-luna-0.3.0,2,0.000035,0,0.695219305,M,T,,,
8622,global-entry-notifier-0.3.0,2,0.000035,0,0.695208612,M,T,,,
8623,abi2fastq-1.0.3,16,0.000035,0,0.832260284,H,T,,,
8624,happypanda-1.1,11,0.000035,0,0.636978853,M,T,,,
8625,qtawesome-1.2.3,4,0.000053,0.00139,0.880156787,H,T,,,
8626,rarfile-4.0,1,0.000038,0.00046,0.77030498,H,T,,,
8627,robobrowser-0.5.3,6,0.000045,0.00091,0.785396992,H,T,,,
8628,scandir-1.10.0,2,0.000052,0.00091,0.756798136,H,T,,,
8629,honeydew-0.1.9,12,0.000035,0,0.83177918,H,T,,,
8630,google-cloud-0.34.0,2,0.000052,0.00091,0.629320066,M,T,,,
8631,pandas-gbq-0.19.1,12,0.000037,0.00046,0.741566921,M,T,,,
8632,groupdocs-classification-cloud-19.3.0,4,0.000035,0,0.691558974,M,T,,,
8633,holmium-core-1.1.0,2,0.000035,0,0.778272254,H,T,,,
8634,gtasks-md-0.0.3,5,0.000035,0,0.695445024,M,T,,,
8635,govpack-0.1.1,2,0.000035,0,0.836607934,H,T,,,
8636,gym-futures-exchange-0.0.2,1,0.000035,0,0.832029936,H,T,,,
8637,hpctoolkit-dataframe-0.2.0,5,0.000035,0,0.695162639,M,T,,,
8638,version-query-1.3.0,9,0.000074,0.0024,0.745751964,M,T,,,
8639,gravis-0.1.0,1,0.000035,0,0.831827957,H,T,,,
8640,horse-forecastio-0.1.0,2,0.000035,0,0.831894543,H,T,,,
8641,horse-0.2.17,9,0.000084,0.00183,0.831289523,H,T,,,
8642,sqlobject-3.10.1,4,0.000054,0.001,0.619275839,M,T,,,
8643,formencode-2.0.1,2,0.000058,0.0005,0.746222574,M,T,,,
8644,historicdutchweather-1.2.0,4,0.000035,0,0.812161509,H,T,,,
8645,a10-nlbaas2oct-1.3.2,6,0.000035,0,0.534664496,M,T,,,
8646,acos-client-2.9.1,5,0.000055,0.00091,0.613260893,M,T,,,
8647,oslo-db-12.3.1,13,0.000041,0.00091,0.671641247,M,T,,,
8648,uhashring-2.3,1,0.00005,0.0005,0.716611056,M,T,,,
8649,sqlalchemy-migrate-0.13.0,7,0.000038,0.0005,0.673415022,M,T,,,
8650,testresources-2.0.1,2,0.000038,0.0005,0.671641247,M,T,,,
8651,testscenarios-0.5.0,3,0.000038,0.0005,0.671641247,M,T,,,
8652,tempita-0.5.2,1,0.00004,0.00048,0.671641247,M,T,,,
8653,heniautos-1.3.0,1,0.000035,0,0.84752855,H,T,,,
8654,grip4-connector-0.0.7,3,0.000035,0,0.832621551,H,T,,,
8655,greenflowlab-1.0.5,3,0.000035,0,0.628538814,M,T,,,
8656,greenflow-1.0.5,8,0.000045,0.00046,0.628538872,M,T,,,
8657,gym-idsgame-1.0.13,14,0.000035,0,0.820398435,H,T,,,
8658,stable-baselines3-1.8.0,9,0.000042,0.00091,0.637659817,M,T,,,
8659,hichip-peaks-0.1.2,4,0.000035,0,0.831698113,H,T,,,
8660,hq-0.0.4,5,0.000035,0,0.83209987,H,T,,,
8661,highteacli-0.5,1,0.000035,0,0.847560723,H,T,,,
8662,huaweicloudsdkapm-3.1.36,1,0.000035,0,0.804475847,H,T,,,
8663,hemp-0.1.9,5,0.000035,0,0.834526591,H,T,,,
8664,fabric-1.15.0,3,0.000041,0.00046,0.611756936,M,T,,,
8665,git-source-track-0.3.8,2,0.000035,0,0.676984045,M,T,,,
8666,google-api-v3-helper-0.9.dev0,4,0.000035,0,0.671641247,M,T,,,
8667,google-api-python-client-1.7.9,6,0.000042,0.00046,0.654472303,M,T,,,
8668,google-auth-oauthlib-0.4.0,4,0.00005,0.00091,0.611642131,M,T,,,
8669,hexdoor-0.1.0,2,0.000035,0,0.695206477,M,T,,,
8670,guessfilename-2023.2.5.2,5,0.000035,0,0.699514048,M,T,,,
8671,pyexiftool-0.5.5,1,0.000041,0.00046,0.786690218,H,T,,,
8672,glockr-0.1.4,4,0.000035,0,0.848231568,H,T,,,
8673,httpx-cache-0.9.0,6,0.000035,0,0.684034811,M,T,,,
8674,aiorwlock-1.3.0,1,0.00004,0.00046,0.774172918,H,T,,,
8675,fasteners-0.17.3,1,0.00004,0.00046,0.612197614,M,T,,,
8676,heatmapz-0.0.4,3,0.000035,0,0.847535233,H,T,,,
8677,horriblesubs-downloader-1.0.1,4,0.000035,0,0.847593339,H,T,,,
8678,grasp-nms-1.0.2,2,0.000035,0,0.847604298,H,T,,,
8679,gumo-pullqueue-0.2.1,4,0.000035,0,0.827252001,H,T,,,
8680,flasgger-0.9.5,9,0.000056,0.00139,0.581814652,M,T,,,
8681,flask-1.0.2,14,0.000125,0.00338,0.763313977,H,T,,,
8682,glob-linters-0.3.1,7,0.000035,0,0.811405564,H,T,,,
8683,black-22.10.0,10,0.00004,0.00091,0.502538595,M,T,,,
8684,clang-format-14.0.6,1,0.000039,0.00046,0.414793486,L,T,,,
8685,cpplint-1.6.1,2,0.000045,0.00091,0.574689652,M,T,,,
8686,flake8-5.0.4,4,0.000039,0.00046,0.831782865,H,T,,,
8687,isort-5.10.1,2,0.000044,0.00094,0.638005231,M,T,,,
8688,mypy-0.991,4,0.000039,0.00046,0.542346267,M,T,,,
8689,pylint-2.15.7,8,0.000039,0.00046,0.443560138,L,T,,,
8690,mypy-extensions-0.4.3,2,0.00004,0.00096,0.763906219,H,T,,,
8691,pathspec-0.10.1,2,0.00004,0.00096,0.620044198,M,T,,,
8692,pycodestyle-2.9.1,1,0.000046,0.00048,0.70649497,M,T,,,
8693,pyflakes-2.5.0,1,0.000046,0.00048,0.716596895,M,T,,,
8694,astroid-2.13.5,4,0.00004,0.00048,0.515121592,M,T,,,
8695,hask3-0.1.1,1,0.000035,0,0.820813974,H,T,,,
8696,xoutil-1.9.9,1,0.000065,0.00046,0.730890551,M,T,,,
8697,honeybadger-extensions-0.1.2,4,0.000035,0,0.831720279,H,T,,,
8698,honeybadger-0.1.2,3,0.000042,0.00046,0.759467357,H,T,,,
8699,hutool-1.0.0,1,0.000035,0,0.601061856,M,T,,,
8700,aanalytics2-0.3.3.post1,8,0.000035,0,0.671641247,M,T,,,
8701,goesutils-1.0.8,5,0.000035,0,0.84772635,H,T,,,
8702,hipponetworkunit-0.1.dev0,1,0.000035,0,0.671641247,M,T,,,
8703,google-talent-katon-direct-0.0.7,2,0.000035,0,0.7539629,H,T,,,
8704,git-uff-0.3.0,2,0.000035,0,0.695168658,M,T,,,
8705,gonzo-0.4.2,6,0.000035,0,0.813381865,H,T,,,
8706,apache-libcloud-0.16.0,1,0.00004,0.00046,0.637813862,M,T,,,
8707,argcomplete-0.8.4,1,0.00004,0.00046,0.722857057,M,T,,,
8708,fabric-1.6.0,2,0.00004,0.00046,0.611756936,M,T,,,
8709,jinja2-2.7.1,2,0.00004,0.00046,0.785435104,H,T,,,
8710,grna-create-0.0.2,8,0.000035,0,0.831823183,H,T,,,
8711,pygad-3.0.0,4,0.000039,0.00046,0.790294072,H,T,,,
8712,grilops-0.10.2,1,0.000035,0,0.820140047,H,T,,,
8713,z3-solver-4.12.1.0,3,0.00008,0.00137,0.747030965,M,T,,,
8714,google-ads-stubs-13.0.0,7,0.000035,0,0.83066697,H,T,,,
8715,google-ads-20.0.0,10,0.000039,0.00046,0.747303509,M,T,,,
8716,proto-plus-stubs-0.2.0,3,0.000039,0.00046,0.831806996,H,T,,,
8717,google-auth-oauthlib-0.8.0,4,0.000043,0.00094,0.611642131,M,T,,,
8718,hudpy-0.2.0,4,0.000035,0,0.7110533,M,T,,,
8719,gnome-shell-search-fedora-packages-1.1.2,1,0.000035,0,0.676118684,M,T,,,
8720,pkgwat-api-0.13,3,0.000065,0.00046,0.655262697,M,T,,,
8721,graphtage-0.2.7,8,0.000035,0,0.650226527,M,T,,,
8722,json5-0.9.5,1,0.000039,0.00046,0.831881294,H,T,,,
8723,humilis-batch-0.5.1,1,0.000035,0,0.834009353,H,T,,,
8724,govee-ble-0.23.0,4,0.000035,0,0.667925089,M,T,,,
8725,bluetooth-data-tools-0.4.0,1,0.000042,0.00046,0.684153404,M,T,,,
8726,bluetooth-sensor-state-data-1.6.1,3,0.000042,0.00046,0.684046489,M,T,,,
8727,sensor-state-data-2.14.0,2,0.00006,0.00094,0.731197593,M,T,,,
8728,histomics-stream-2.3.3,8,0.000035,0,0.690857474,M,T,,,
8729,itk-5.3.0,8,0.000039,0.00046,0.481270833,L,T,,,
8730,itk-core-5.3.0,4,0.000184,0.00146,0.488394492,L,T,,,
8731,itk-filtering-5.3.0,4,0.000107,0.00144,0.490589834,L,T,,,
8732,itk-io-5.3.0,2,0.00004,0.00048,0.481808467,L,T,,,
8733,itk-numerics-5.3.0,3,0.00013,0.001,0.494487685,L,T,,,
8734,itk-registration-5.3.0,2,0.00004,0.00048,0.48494467,L,T,,,
8735,itk-segmentation-5.3.0,2,0.00004,0.00048,0.481987679,L,T,,,
8736,aadinspector-1.1.6,3,0.000035,0,0.710390725,M,T,,,
8737,cryptography-37.0.4,2,0.000045,0.00046,0.847395434,H,T,,,
8738,govuk-bank-holidays-0.13,1,0.000035,0,0.811487042,H,T,,,
8739,abbreviate-0.1.1,1,0.000035,0,0.695383486,M,T,,,
8740,glue2protojson-0.1.0,1,0.000035,0,0.832151295,H,T,,,
8741,hivenetsimplesanic-0.1.2,4,0.000035,0,0.968672063,H,T,,,
8742,hivenetwebutils-0.1.1,5,0.000042,0.00046,0.968534774,H,T,,,
8743,hs-build-tools-2021.10,1,0.000035,0,0.820498535,H,T,,,
8744,shiv-1.0.3,4,0.000065,0.00046,0.671364351,M,T,,,
8745,gym-csgo-0.0.4,7,0.000035,0,0.695187949,M,T,,,
8746,http-prompt-2.1.0,6,0.000035,0,0.751965967,H,T,,,
8747,prompt-toolkit-1.0.18,6,0.000081,0.00187,0.533771177,M,T,,,
8748,gslr-0.0.1,3,0.000035,0,0.820797702,H,T,,,
8749,pcst-fast-1.0.7,2,0.000045,0.00046,0.796747484,H,T,,,
8750,hmkshub-kmeans-0.1.2,3,0.000035,0,0.831808954,H,T,,,
8751,hat-qt-0.5.1,3,0.000035,0,0.695019747,M,T,,,
8752,hat-aio-0.6.3,2,0.000045,0.00046,0.694790974,M,T,,,
8753,hypothesis-geojson-0.1,1,0.000035,0,0.695164246,M,T,,,
8754,7uring-1.0.0,3,0.000035,0,0.83672466,H,T,,,
8755,hass-wh-triggers-0.0.7,15,0.000035,0,0.832632202,H,T,,,
8756,cbor2-4.1.2,1,0.000037,0.00046,0.611419695,M,T,,,
8757,grr-colab-3.4.6.post7,6,0.000035,0,0.671641247,M,T,,,
8758,humanize-2.6.0,1,0.00004,0.00046,0.581137313,M,T,,,
8759,httpobs-final-0.9.3,7,0.000035,0,0.773944394,H,T,,,
8760,globomap-auth-manager-0.0.18,3,0.000035,0,0.703828883,M,T,,,
8761,python-keystoneclient-3.15.0,11,0.000045,0.00046,0.671641247,M,T,,,
8762,hinetpy-0.7.1,1,0.000035,0,0.803182026,H,T,,,
8763,absbox-0.12.6,9,0.000035,0,0.83143176,H,T,,,
8764,jsondiff-2.0.0,1,0.000038,0.00046,0.797230422,H,T,,,
8765,pyspecter-0.1.0,1,0.000038,0.00046,0.671641247,M,T,,,
8766,pyxirr-0.9.0,1,0.000038,0.00046,0.670064086,M,T,,,
8767,hardware-communicator-0.1.1607333155,4,0.000035,0,0.710610407,M,T,,,
8768,data-recorder-0.1.1602852884,3,0.000042,0.00046,0.710668171,M,T,,,
8769,json-dict-0.3.1615812759,1,0.000042,0.00046,0.709496934,M,T,,,
8770,how-0.1.1,4,0.000035,0,0.831741104,H,T,,,
8771,huepy-1.2.1,1,0.000042,0.00046,0.798062756,H,T,,,
8772,http-dumper-0.4,1,0.000035,0,0.710736789,M,T,,,
8773,gpsdio-sort-0.1,3,0.000035,0,0.695273203,M,T,,,
8774,hbookerapi-0.1,5,0.000035,0,0.831820366,H,T,,,
8775,goosetypes-0.1.1,1,0.000035,0,0.83175015,H,T,,,
8776,spruce-types-0.1.1,3,0.000065,0.00046,0.758241235,H,T,,,
8777,spruce-exc-0.1.0,1,0.000062,0.00048,0.758347434,H,T,,,
8778,spruce-lang-0.2.0,1,0.000062,0.00048,0.758103651,H,T,,,
8779,harvest-webforum-1.1.0,7,0.000035,0,0.675638667,M,T,,,
8780,iam-floyd-0.507.0,3,0.000035,0,0.63984759,M,T,,,
8781,jsii-1.80.0,35,0.000284,0.01591,0.55815574,M,T,,,
8782,publication-0.0.3,29,0.000318,0.01706,0.82798133,H,T,,,
8783,aadbook-0.2.0,2,0.000035,0,0.832749831,H,T,,,
8784,adal-1.0.2,5,0.00005,0.00046,0.614407138,M,T,,,
8785,gitsherlock-0.5,3,0.000035,0,0.831637764,H,T,,,
8786,google-cloud-beyondcorp-clientgateways-0.4.1,4,0.000035,0,0.812086347,H,T,,,
8787,henson-sentry-0.4.0,2,0.000035,0,0.684008611,M,T,,,
8788,raven-aiohttp-0.7.0,3,0.00005,0.00046,0.778441792,H,T,,,
8789,hanlp-restful-0.0.23,1,0.000035,0,0.749465118,M,T,,,
8790,google-cloud-edgecontainer-0.5.1,3,0.000035,0,0.812177882,H,T,,,
8791,hashdate-1.0.3,2,0.000035,0,0.710308968,M,T,,,
8792,granitepy-0.4.2,1,0.000035,0,0.683142036,M,T,,,
8793,httpserver-1.1.0,1,0.000035,0,0.804812872,H,T,,,
8794,homemate-bridge-0.1.1,4,0.000035,0,0.6950564,M,T,,,
8795,hassdevice-0.1.0,2,0.000042,0.00046,0.69488878,M,T,,,
8796,hypothesis-gufunc-0.0.6,2,0.000035,0,0.832403649,H,T,,,
8797,gmql-0.1.1,10,0.000035,0,0.662349371,M,T,,,
8798,typecheck-decorator-1.3,2,0.000038,0.00046,0.713706681,M,T,,,
8799,hrim-0.3,1,0.000035,0,0.650430549,M,T,,,
8800,hspotipy-0.0.1,1,0.000035,0,0.831902458,H,T,,,
8801,goturn-pytorch-1.0,1,0.000035,0,0.831819693,H,T,,,
8802,glx-0.6,5,0.000035,0,0.84725877,H,T,,,
8803,rectangle-0.4,2,0.000041,0.00046,0.847506635,H,T,,,
8804,google-cloud-beyondcorp-appconnectors-0.4.2,4,0.000035,0,0.812047501,H,T,,,
8805,googlesheets2csv-0.1.0,3,0.000035,0,0.69522868,M,T,,,
8806,greensms-2.0.1,5,0.000035,0,0.820721236,H,T,,,
8807,gitsql-0.1.1.1,3,0.000035,0,0.847585134,H,T,,,
8808,openmldb-lab-0.1.4,4,0.000045,0.00046,0.847569963,H,T,,,
8809,openmldb-0.7.3,5,0.000057,0.00094,0.554291175,M,T,,,
8810,sqlalchemy-1.4.9,2,0.000051,0.0005,0.223702889,L,T,,,
8811,googlemaps-4.10.0,2,0.000041,0.00046,0.585005615,M,T,,,
8812,huaweicloudsdkeps-3.1.36,1,0.000035,0,0.802415249,H,T,,,
8813,hashpoll-cli-0.1.6,3,0.000035,0,0.69518275,M,T,,,
8814,gotipy-0.2.2,1,0.000035,0,0.74848731,M,T,,,
8815,hue-sensors-phue-1.0,1,0.000035,0,0.831904669,H,T,,,
8816,phue-1.1,3,0.000089,0.00137,0.615326352,M,T,,,
8817,hunahpu-0.0.2a0,5,0.000035,0,0.671641247,M,T,,,
8818,nltk-3.5,5,0.000041,0.00046,0.768963608,H,T,,,
8819,unidecode-1.1.1,1,0.000041,0.00046,0.742305746,M,T,,,
8820,graf-0.1.2,3,0.000035,0,0.69548169,M,T,,,
8821,glidetools-0.0.4.post2,4,0.000035,0,0.671641247,M,T,,,
8822,hn-cli-1.0.0,1,0.000035,0,0.831805061,H,T,,,
8823,harvesters-1.4.2,2,0.000035,0,0.628696178,M,T,,,
8824,genicam-1.2.0,1,0.00005,0.00046,0.671641247,M,T,,,
8825,hue-cli-0.2.0,1,0.000035,0,0.847606159,H,T,,,
8826,hatch-jupyter-builder-0.8.2,1,0.000035,0,0.653522761,M,T,,,
8827,gsocketpool-0.1.6,1,0.000035,0,0.790405404,H,T,,,
8828,gpym-0.60b0,1,0.000035,0,0.671641247,M,T,,,
8829,gpgkeys-2.2,4,0.000035,0,0.6760302,M,T,,,
8830,kmd-2.4,2,0.000042,0.00046,0.678547624,M,T,,,
8831,rl-3.1,2,0.000078,0.00094,0.681133503,M,T,,,
8832,term-2.4,1,0.000042,0.00046,0.757968634,H,T,,,
8833,hc-upgrade-tools-0.2.14,2,0.000035,0,0.727621065,M,T,,,
8834,hhs-vertretungsplan-parser-0.1.4,3,0.000035,0,0.83174205,H,T,,,
8835,gridinfo-0.1.0,3,0.000035,0,0.968393912,H,T,,,
8836,rich-pixels-2.1.1,3,0.000045,0.00046,0.736251702,M,T,,,
8837,textual-0.19.1,5,0.000045,0.00046,0.645770809,M,T,,,
8838,googlescrapy-0.0.1,3,0.000035,0,0.847656762,H,T,,,
8839,hexia-blog-1.0.12,1,0.000035,0,0.831505673,H,T,,,
8840,hanja-0.13.3,4,0.000035,0,0.816476529,H,T,,,
8841,coveralls-3.3.1,4,0.000042,0.00046,0.589477288,M,T,,,
8842,pyyaml-5.1.2,1,0.000042,0.00046,0.582502359,M,T,,,
8843,guipylib-0.3.1,1,0.000035,0,0.820703327,H,T,,,
8844,gumiyabot-1.0.1,3,0.000035,0,0.831527402,H,T,,,
8845,irc3-1.1.9,3,0.000045,0.00046,0.745855547,M,T,,,
8846,osuapi-0.0.43,1,0.000045,0.00046,0.656866395,M,T,,,
8847,gmsh-interop-2021.1.1,3,0.00004,0.00048,0.668954694,M,T,,,
8848,pytools-2022.1.14,14,0.00019,0.00596,0.812442757,H,T,,,
8849,gltfloupe-0.7.0,4,0.000035,0,0.847552119,H,T,,,
8850,glglue-2.0.0,2,0.000042,0.00046,0.671641247,M,T,,,
8851,pygltfio-0.6.0,1,0.000042,0.00046,0.831759241,H,T,,,
8852,http-shrinkwrap-0.1.1,5,0.000035,0,0.846985311,H,T,,,
8853,uncurl-0.0.11,3,0.000041,0.00046,0.696811915,M,T,,,
8854,htmldiagnose-1.0.3,1,0.000035,0,0.832243688,H,T,,,
8855,google-cloud-gke-backup-0.4.3,3,0.000035,0,0.812042356,H,T,,,
8856,hdmf-ml-0.0.1,2,0.000035,0,0.820811327,H,T,,,
8857,hepdata-cli-0.2.1,3,0.000035,0,0.675599113,M,T,,,
8858,gocar-2.2.10,1,0.000035,0,0.833629989,H,T,,,
8859,googleads-37.0.0,7,0.000035,0,0.769925108,H,T,,,
8860,google-books-highlights-export-0.2.0,7,0.000035,0,0.831837747,H,T,,,
8861,healsparse-1.6.4,3,0.000035,0,0.819707416,H,T,,,
8862,hpgeom-0.8.2,2,0.000045,0.00046,0.847188197,H,T,,,
8863,http2py-0.1.26,5,0.000035,0,0.675091936,M,T,,,
8864,grammarinator-19.3,2,0.000035,0,0.654385439,M,T,,,
8865,antlerinator-4.7.1.post1,2,0.00005,0.00046,0.671641247,M,T,,,
8866,antlr4-python3-runtime-4.7.1,1,0.000077,0.00048,0.671641247,M,T,,,
8867,globus-jupyterlab-1.0.0b10,4,0.000035,0,0.671641247,M,T,,,
8868,glasgow-live-0.0.11,1,0.000035,0,0.695040921,M,T,,,
8869,hlisa-1.5.0,2,0.000035,0,0.675274951,M,T,,,
8870,googledatastore-7.1.0,3,0.000035,0,0.770112258,H,T,,,
8871,proto-google-datastore-v1-1.5.0,3,0.000045,0.00046,0.752799619,H,T,,,
8872,googleapis-common-protos-1.5.0,2,0.000054,0.00048,0.763115661,H,T,,,
8873,protobuf-3.0.0,4,0.0001,0.00096,0.796701697,H,T,,,
8874,histogrammar-1.0.33,3,0.000035,0,0.781405148,H,T,,,
8875,gpie-0.2.2,2,0.000035,0,0.847579213,H,T,,,
8876,helix-fhir-client-sdk-1.0.38,5,0.000035,0,0.792330773,H,T,,,
8877,gym-craftingworld-0.1.9.8,4,0.000035,0,0.69815054,M,T,,,
8878,hciplot-0.2.3,6,0.000035,0,0.66226029,M,T,,,
8879,matplotlib-3.4.3,7,0.00004,0.00046,0.396813469,L,T,,,
8880,hyper-kube-config-0.6.2,6,0.000035,0,0.656590807,M,T,,,
8881,boto3-1.12.37,4,0.00004,0.00046,0.49978448,L,T,,,
8882,click-7.1.1,1,0.00004,0.00046,0.786075881,H,T,,,
8883,cryptography-3.3.2,6,0.000067,0.00187,0.847395434,H,T,,,
8884,gutorc-flask-monitor-0.0.3,1,0.000035,0,0.668485048,M,T,,,
8885,hpsspy-0.6.1,1,0.000035,0,0.831225719,H,T,,,
8886,gt-521f52-1.0.0,1,0.000035,0,0.675640033,M,T,,,
8887,gunlink-1.0.1,4,0.000035,0,0.831822869,H,T,,,
8888,ipwhois-1.2.0,2,0.000042,0.00046,0.78375216,H,T,,,
8889,pyshorteners-1.0.1,2,0.000042,0.00046,0.75931611,H,T,,,
8890,dnspython-2.0.0,1,0.000071,0.00048,0.712805703,M,T,,,
8891,helloasso-apiv5-1.0.0,4,0.000035,0,0.8318893,H,T,,,
8892,group4package-0.1.3,8,0.000035,0,0.666323268,M,T,,,
8893,httpio-0.3.0,3,0.000035,0,0.675934249,M,T,,,
8894,hcam-drivers-1.2.2,10,0.000035,0,0.764808273,H,T,,,
8895,hcam-devices-0.3.0,13,0.000043,0.00096,0.671641247,M,T,,,
8896,hcam-widgets-1.0.3,9,0.000043,0.00091,0.830822668,H,T,,,
8897,pymodbus3-1.0.0,4,0.000041,0.00096,0.639758557,M,T,,,
8898,sismic-1.6.4,4,0.000038,0.0005,0.704693814,M,T,,,
8899,hello-world-library-0.1,3,0.000035,0,0.83191499,H,T,,,
8900,hwtypes-1.4.7,3,0.000035,0,0.668470054,M,T,,,
